"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] PublisherComparator record1Value","[2] PublisherComparator record2Value","[2] PublisherComparator record1PreprocessedValue","[2] PublisherComparator record2PreprocessedValue","[2] PublisherComparator similarity","[2] PublisherComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"WekaMatchingRule","steam_games_1288","vg_sales_15135","0.003386814264146092",,"HOARD","Homeworld","HOARD","Homeworld","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Big Sandwich Games","Vivendi Games","Big Sandwich Games","Vivendi Games","0.6749287749287749","0.6749287749287749","2011-01-01T00:00","1998-01-01T00:00","2011-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2857","vg_sales_9903","0.9447585258738367","1","Tropico 5","Tropico 5","Tropico 5","Tropico 5","1.0","1.0","mac","PC","mac","PC","1.0","1.0","Kalypso Media Digital","Kalypso Media","Kalypso Media Digital","Kalypso Media","0.9238095238095239","0.9238095238095239","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_271","vg_sales_15749","0.8485758989864476","1","Just Cause","Just Cause","Just Cause","Just Cause","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Square Enix","Eidos Interactive","Square Enix","Eidos Interactive","0.0","0.0","2007-01-01T00:00","2006-01-01T00:00","2007-01-01T00:00","2006-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_4302","vg_sales_12548","0.003386814264146092","0","Crea","Create","Crea","Create","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Siege Games","Electronic Arts","Siege Games","Electronic Arts","0.5959595959595959","0.5959595959595959","2016-01-01T00:00","2010-01-01T00:00","2016-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_7960","vg_sales_8794","0.003386814264146092",,"David.","Darksiders","David.","Darksiders","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Fermenter Games","THQ","Fermenter Games","THQ","0.0","0.0","2015-01-01T00:00","2010-01-01T00:00","2015-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_35886","vg_sales_14147","0.003386814264146092",,"PROTEST","Prey","PROTEST","Prey","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Tranquility games","Take-Two Interactive","Tranquility games","Take-Two Interactive","0.1","0.1","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_308","vg_sales_16257","0.9447585258738367",,"Conflict: Denied Ops","Conflict: Denied Ops","Conflict: Denied Ops","Conflict: Denied Ops","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Square Enix","Eidos Interactive","Square Enix","Eidos Interactive","0.0","0.0","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_13172","vg_sales_3031","0.003386814264146092",,"Rivalry","RIFT","Rivalry","RIFT","0.0","0.0","linux","PC","linux","PC","1.0","1.0","My64K","Unknown","My64K","Unknown","0.44761904761904764","0.44761904761904764","2016-01-01T00:00","2011-01-01T00:00","2016-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_36991","vg_sales_14508","0.003386814264146092",,"Simmiland","SimCity","Simmiland","SimCity","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Sokpop Collective","Maxis","Sokpop Collective","Maxis","0.0","0.0","2018-01-01T00:00","1988-01-01T00:00","2018-01-01T00:00","1988-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_15055","vg_sales_13230","0.003386814264146092",,"StreetCraft","StarCraft","StreetCraft","StarCraft","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Lambda;恶魔橘子","Activision","Lambda;恶魔橘子","Activision","0.396969696969697","0.396969696969697","2016-01-01T00:00","1998-01-01T00:00","2016-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1826","vg_sales_14647","0.9447585258738367","1","Botanicula","Botanicula","Botanicula","Botanicula","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Amanita Design","Daedalic Entertainment","Amanita Design","Daedalic Entertainment","0.6229437229437229","0.6229437229437229","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_32395","vg_sales_14147","0.003386814264146092",,"The Protocons","Prey","The Protocons","Prey","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Appsif Apps ltd","Take-Two Interactive","Appsif Apps ltd","Take-Two Interactive","0.3944444444444444","0.3944444444444444","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_36411","vg_sales_1718","0.003386814264146092",,"Sparticles","Spore","Sparticles","Spore","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Zarbuz","Electronic Arts","Zarbuz","Electronic Arts","0.41111111111111115","0.41111111111111115","2018-01-01T00:00","2008-01-01T00:00","2018-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_22828","vg_sales_2592",,"0","ATOMEGA","Tales of Destiny 2","ATOMEGA","Tales of Destiny 2","0.0","0.0","windows","PS2","windows","PS2","0.0","0.0","Ubisoft","Namco Bandai Games","Ubisoft","Namco Bandai Games","0.3994708994708995","0.3994708994708995","2017-01-01T00:00","2002-01-01T00:00","2017-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_25473","vg_sales_13236",,"0","Ghosts of Miami","Kekkon Zenya","Ghosts of Miami","Kekkon Zenya","0.0","0.0","windows","SAT","windows","SAT","0.0","0.0","Pillow Fight","Shogakukan","Pillow Fight","Shogakukan","0.0","0.0","2017-01-01T00:00","1995-01-01T00:00","2017-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_22045","vg_sales_12656","0.003386814264146092",,"Saucer-Like","The Saboteur","Saucer-Like","The Saboteur","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Tizona Interactive","Electronic Arts","Tizona Interactive","Electronic Arts","0.0","0.0","2017-01-01T00:00","2009-01-01T00:00","2017-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_492","vg_sales_10693","0.8485758989864476",,"Warhammer 40,000: Dawn of War II","Warhammer 40,000: Dawn of War II - Chaos Rising","Warhammer 40,000: Dawn of War II","Warhammer 40,000: Dawn of War II - Chaos Rising","1.0","1.0","mac","PC","mac","PC","1.0","1.0","SEGA;Feral Interactive (Mac/Linux)","THQ","SEGA;Feral Interactive (Mac/Linux)","THQ","0.0","0.0","2009-01-01T00:00","2010-01-01T00:00","2009-01-01T00:00","2010-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_1890","vg_sales_1770",,"0","Call of Duty®: Advanced Warfare - Gold Edition","Call of Duty 4: Modern Warfare","Call of Duty®: Advanced Warfare - Gold Edition","Call of Duty 4: Modern Warfare","0.6666666666666666","0.6666666666666666","windows","PC","windows","PC","1.0","1.0","Activision","Activision","Activision","Activision","1.0","1.0","2014-01-01T00:00","2007-01-01T00:00","2014-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_23216","vg_sales_6774",,"0","The Falling Nights ®","Dynasty Warriors 7","The Falling Nights ®","Dynasty Warriors 7","0.0","0.0","windows","X360","windows","X360","0.0","0.0","Delusion Arts Entertainment, LLC","Tecmo Koei","Delusion Arts Entertainment, LLC","Tecmo Koei","0.0","0.0","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1819","vg_sales_7452",,"0","English Country Tune","Mortal Kombat: Special Forces","English Country Tune","Mortal Kombat: Special Forces","0.0","0.0","mac","PS","mac","PS","0.0","0.0","increpare games","Midway Games","increpare games","Midway Games","0.6083333333333333","0.6083333333333333","2012-01-01T00:00","2000-01-01T00:00","2012-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_5786","vg_sales_13045","0.9447585258738367",,"Street Fighter V","Street Fighter V","Street Fighter V","Street Fighter V","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Capcom","Capcom","Capcom","Capcom","1.0","1.0","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_34733","vg_sales_16187","0.003386814264146092",,"The Basilisk","BattleForge","The Basilisk","BattleForge","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Joshua Hughes","Electronic Arts","Joshua Hughes","Electronic Arts","0.44145299145299144","0.44145299145299144","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_8546","vg_sales_10997",,"0","Construction Machines Simulator 2016","NASCAR: Dirt to Daytona","Construction Machines Simulator 2016","NASCAR: Dirt to Daytona","0.0","0.0","windows","GC","windows","GC","0.0","0.0","Ravenscourt;PlayWay SA","Infogrames","Ravenscourt;PlayWay SA","Infogrames","0.4575757575757575","0.4575757575757575","2015-01-01T00:00","2002-01-01T00:00","2015-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_10175","vg_sales_15798","0.003386814264146092",,"Wayward","Wall-E","Wayward","Wall-E","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Unlok","THQ","Unlok","THQ","0.0","0.0","2016-01-01T00:00","2008-01-01T00:00","2016-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_31315","vg_sales_3937","0.003386814264146092",,"Dissembler","Dishonored","Dissembler","Dishonored","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Ian MacLarty","Bethesda Softworks","Ian MacLarty","Bethesda Softworks","0.4351851851851852","0.4351851851851852","2018-01-01T00:00","2012-01-01T00:00","2018-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_34808","vg_sales_16510","0.003386814264146092",,"Tree.Bonsai","Trine","Tree.Bonsai","Trine","0.0","0.0","windows","PC","windows","PC","1.0","1.0","INDIECN","Nobilis","INDIECN","Nobilis","0.5079365079365079","0.5079365079365079","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_28146","vg_sales_14527","0.003386814264146092",,"BrainyJoy","Braid","BrainyJoy","Braid","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Fabrice BIZEC","Number None","Fabrice BIZEC","Number None","0.5463869463869464","0.5463869463869464","2017-01-01T00:00","2009-01-01T00:00","2017-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_17674","vg_sales_13870","0.6474238785494457",,"Caesar™ IV","Caesar IV","Caesar™ IV","Caesar IV","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Activision","Vivendi Games","Activision","Vivendi Games","0.0","0.0","2016-01-01T00:00","2006-01-01T00:00","2016-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_22245","vg_sales_9637","0.003386814264146092",,"Startup Company","The Stronghold Collection","Startup Company","The Stronghold Collection","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Hovgaard Games","Take-Two Interactive","Hovgaard Games","Take-Two Interactive","0.40952380952380957","0.40952380952380957","2017-01-01T00:00","2009-01-01T00:00","2017-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_473","vg_sales_15024",,"0","Brothers in Arms: Road to Hill 30™","Brothers in Arms: Hell's Highway","Brothers in Arms: Road to Hill 30™","Brothers in Arms: Hell's Highway","0.5","0.5","windows","PC","windows","PC","1.0","1.0","Ubisoft","Ubisoft","Ubisoft","Ubisoft","1.0","1.0","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_2294","vg_sales_13341","0.4075923319223223",,"F1 2014","F1 2015","F1 2014","F1 2015","0.6666666666666666","0.6666666666666666","windows","PC","windows","PC","1.0","1.0","Codemasters","Codemasters","Codemasters","Codemasters","1.0","1.0","2014-01-01T00:00","2015-01-01T00:00","2014-01-01T00:00","2015-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_311","vg_sales_9548","0.9447585258738367","1","Just Cause 2","Just Cause 2","Just Cause 2","Just Cause 2","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Square Enix","Square Enix","Square Enix","Square Enix","1.0","1.0","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_38099","vg_sales_654","0.003386814264146092",,"MonGirlTile","Monopoly","MonGirlTile","Monopoly","0.0","0.0","windows","PC","windows","PC","1.0","1.0","xexai","Hasbro Interactive","xexai","Hasbro Interactive","0.0","0.0","2018-01-01T00:00","1994-01-01T00:00","2018-01-01T00:00","1994-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_680","vg_sales_11802",,"1","SimCity™ 4 Deluxe Edition","SimCity 4: Deluxe Edition","SimCity™ 4 Deluxe Edition","SimCity 4: Deluxe Edition","1.0","1.0","mac","PC","mac","PC","1.0","1.0","Electronic Arts;Aspyr (Mac)","Electronic Arts","Electronic Arts;Aspyr (Mac)","Electronic Arts","0.9111111111111111","0.9111111111111111","2010-01-01T00:00","2003-01-01T00:00","2010-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_21843","vg_sales_14600","0.003386814264146092",,"Domiverse","Doom","Domiverse","Doom","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Plug In Digital","id Software","Plug In Digital","id Software","0.0","0.0","2018-01-01T00:00","1992-01-01T00:00","2018-01-01T00:00","1992-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_5173","vg_sales_15145","0.003386814264146092",,"Overruled!","Overlord","Overruled!","Overlord","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Team17 Digital Ltd","Codemasters","Team17 Digital Ltd","Codemasters","0.5107744107744108","0.5107744107744108","2015-01-01T00:00","2007-01-01T00:00","2015-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2698","vg_sales_3383",,"0","Dead State: Reanimated","Dead Space","Dead State: Reanimated","Dead Space","0.5","0.5","windows","PC","windows","PC","1.0","1.0","DoubleBear Productions","Electronic Arts","DoubleBear Productions","Electronic Arts","0.6535353535353535","0.6535353535353535","2014-01-01T00:00","2008-01-01T00:00","2014-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_20203","vg_sales_16288","0.003386814264146092",,"TILE","TimeShift","TILE","TimeShift","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Indovers Studio","Vivendi Games","Indovers Studio","Vivendi Games","0.0","0.0","2016-01-01T00:00","2007-01-01T00:00","2016-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2246","vg_sales_10110",,"0","Gnomoria","NHL Hitz 20-03","Gnomoria","NHL Hitz 20-03","0.0","0.0","windows","XB","windows","XB","0.0","0.0","Robotronic Games","Midway Games","Robotronic Games","Midway Games","0.0","0.0","2016-01-01T00:00","2002-01-01T00:00","2016-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_36898","vg_sales_3878",,"0","王者英雄 The Great Hero","Way of the Samurai","王者英雄 The Great Hero","Way of the Samurai","0.25","0.25","windows","PS2","windows","PS2","0.0","0.0","China Sky Carving Game","Eidos Interactive","China Sky Carving Game","Eidos Interactive","0.5475935828877004","0.5475935828877004","2018-01-01T00:00","2002-01-01T00:00","2018-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_11315","vg_sales_12006","0.010264639697325972",,"BattleQuiz","Battleborn","BattleQuiz","Battleborn","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Play sp. z o. o.","Take-Two Interactive","Play sp. z o. o.","Take-Two Interactive","0.3347222222222222","0.3347222222222222","2015-01-01T00:00","2016-01-01T00:00","2015-01-01T00:00","2016-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_3283","vg_sales_9231","0.9447585258738367","1","Cities: Skylines","Cities: Skylines","Cities: Skylines","Cities: Skylines","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Paradox Interactive","Paradox Interactive","Paradox Interactive","Paradox Interactive","1.0","1.0","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_1844","vg_sales_10696","0.1839715827723454",,"F1 2012™","F1 2014","F1 2012™","F1 2014","0.6666666666666666","0.6666666666666666","windows","PC","windows","PC","1.0","1.0","Codemasters","Codemasters","Codemasters","Codemasters","1.0","1.0","2012-01-01T00:00","2014-01-01T00:00","2012-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_37847","vg_sales_5882",,"0","Lovers ' Smiles","Daikaijyuu Monogatari","Lovers ' Smiles","Daikaijyuu Monogatari","0.0","0.0","windows","SNES","windows","SNES","0.0","0.0","Lucky Games","Hudson Soft","Lucky Games","Hudson Soft","0.5151515151515151","0.5151515151515151","2018-01-01T00:00","1994-01-01T00:00","2018-01-01T00:00","1994-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_683","vg_sales_15233","0.31143736412723305","0","Command & Conquer 3: Kane's Wrath","Command & Conquer 3: Deluxe Edition","Command & Conquer 3: Kane's Wrath","Command & Conquer 3: Deluxe Edition","0.6","0.6","windows","PC","windows","PC","1.0","1.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2009-01-01T00:00","2008-01-01T00:00","2009-01-01T00:00","2008-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_31500","vg_sales_13834","0.003386814264146092",,"MOVIT","The Movies","MOVIT","The Movies","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Bosch Games","Activision","Bosch Games","Activision","0.29393939393939394","0.29393939393939394","2018-01-01T00:00","2005-01-01T00:00","2018-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_32903","vg_sales_14797",,"0","Goblin Walker","Guild Wars","Goblin Walker","Guild Wars","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Paradise Project","NCSoft","Paradise Project","NCSoft","0.0","0.0","2019-01-01T00:00","2005-01-01T00:00","2019-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_9266","vg_sales_14527","0.003386814264146092",,"BRAWL","Braid","BRAWL","Braid","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Bloober Team SA","Number None","Bloober Team SA","Number None","0.5373737373737374","0.5373737373737374","2015-01-01T00:00","2009-01-01T00:00","2015-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_4566","vg_sales_1178",,"0","Pier Solar and the Great Architects","Hannah Montana: Music Jam","Pier Solar and the Great Architects","Hannah Montana: Music Jam","0.0","0.0","linux","DS","linux","DS","0.0","0.0","WaterMelon","Disney Interactive Studios","WaterMelon","Disney Interactive Studios","0.3606837606837607","0.3606837606837607","2014-01-01T00:00","2007-01-01T00:00","2014-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_23249","vg_sales_16164","0.003386814264146092",,"Dead Exit","Deus Ex","Dead Exit","Deus Ex","0.0","0.0","windows","PC","windows","PC","1.0","1.0","RadiationBurn","Eidos Interactive","RadiationBurn","Eidos Interactive","0.0","0.0","2017-01-01T00:00","2000-01-01T00:00","2017-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_7447","vg_sales_7474",,"0","Enemy","Final Fight One","Enemy","Final Fight One","0.0","0.0","windows","GBA","windows","GBA","0.0","0.0","Tom Johnson","Ubisoft","Tom Johnson","Ubisoft","0.41125541125541126","0.41125541125541126","2015-01-01T00:00","2001-01-01T00:00","2015-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_15827","vg_sales_13538","0.003386814264146092",,"sphereFACE","Split/Second","sphereFACE","Split/Second","0.0","0.0","linux","PC","linux","PC","1.0","1.0","VoxelStorm","Disney Interactive Studios","VoxelStorm","Disney Interactive Studios","0.4346153846153846","0.4346153846153846","2017-01-01T00:00","2010-01-01T00:00","2017-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_3820","vg_sales_7565","0.9447585258738367",,"XCOM® 2","XCOM 2","XCOM® 2","XCOM 2","1.0","1.0","linux","PC","linux","PC","1.0","1.0","2K;Feral Interactive (Mac);Feral Interactive (Linux)","Take-Two Interactive","2K;Feral Interactive (Mac);Feral Interactive (Linux)","Take-Two Interactive","0.6128205128205128","0.6128205128205128","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_37570","vg_sales_9113",,"0","VR Party Club","Watch Dogs","VR Party Club","Watch Dogs","0.0","0.0","windows","WiiU","windows","WiiU","0.0","0.0","callenshaw indiegames","Ubisoft","callenshaw indiegames","Ubisoft","0.3968253968253968","0.3968253968253968","2018-01-01T00:00","2014-01-01T00:00","2018-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_4618","vg_sales_7745",,"1","Metro: Last Light Redux","Metro: Last Light","Metro: Last Light Redux","Metro: Last Light","1.0","1.0","linux","PC","linux","PC","1.0","1.0","Deep Silver","Deep Silver","Deep Silver","Deep Silver","1.0","1.0","2014-01-01T00:00","2013-01-01T00:00","2014-01-01T00:00","2013-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_357","vg_sales_14982","0.6474238785494457","0","Star Trek Online","Star Trek Online","Star Trek Online","Star Trek Online","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Perfect World Entertainment","Atari","Perfect World Entertainment","Atari","0.41234567901234565","0.41234567901234565","2012-01-01T00:00","2010-01-01T00:00","2012-01-01T00:00","2010-01-01T00:00","0.0","0.0"
