"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlatformComparatorAdvanced record1Value","[0] PlatformComparatorAdvanced record2Value","[0] PlatformComparatorAdvanced record1PreprocessedValue","[0] PlatformComparatorAdvanced record2PreprocessedValue","[0] PlatformComparatorAdvanced similarity","[0] PlatformComparatorAdvanced postproccesedSimilarity","[1] TitleComparator record1Value","[1] TitleComparator record2Value","[1] TitleComparator record1PreprocessedValue","[1] TitleComparator record2PreprocessedValue","[1] TitleComparator similarity","[1] TitleComparator postproccesedSimilarity","[2] DeveloperComparator record1Value","[2] DeveloperComparator record2Value","[2] DeveloperComparator record1PreprocessedValue","[2] DeveloperComparator record2PreprocessedValue","[2] DeveloperComparator similarity","[2] DeveloperComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"WekaMatchingRule","steam_games_2255","wikidata_25977",,"1","linux","Linux","linux","Linux","1.0","1.0","FEZ","FEZ (jogo eletrônico)","FEZ","FEZ (jogo eletrônico)","0.3333333333333333","0.3333333333333333","Polytron Corporation","Polytron Corporation","Polytron Corporation","Polytron Corporation","1.0","1.0","2013-01-01T00:00","2012-01-01T00:00","2013-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_19475","wikidata_24203","0.016558763935506125",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Sumoman","SuperHOT","Sumoman","SuperHOT","0.0","0.0","Tequilabyte Studio","Superhot Team","Tequilabyte Studio","Superhot Team","0.2222222222222222","0.2222222222222222","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_37680","wikidata_24202","0.012961438171022147",,"windows","Linux","windows","Linux","1.0","1.0","Surge","SuperHOT","Surge","SuperHOT","0.0","0.0","Campus ADN 2017-2018","Superhot Team","Campus ADN 2017-2018","Superhot Team","0.09999999999999998","0.09999999999999998","2018-01-01T00:00","2016-01-01T00:00","2018-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_19475","wikidata_24204","0.016558763935506125",,"linux","macOS","linux","macOS","1.0","1.0","Sumoman","SuperHOT","Sumoman","SuperHOT","0.0","0.0","Tequilabyte Studio","Superhot Team","Tequilabyte Studio","Superhot Team","0.2222222222222222","0.2222222222222222","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_14607","wikidata_22695","0.01583859526809795",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Skedaddle","SkyDrift","Skedaddle","SkyDrift","0.0","0.0","plaiko","Digital Reality","plaiko","Digital Reality","0.19999999999999996","0.19999999999999996","2016-01-01T00:00","2011-01-01T00:00","2016-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_13464","wikidata_16277","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Binaries","BioShock","Binaries","BioShock","0.0","0.0","Ant Workshop Ltd","Irrational Games","Ant Workshop Ltd","Irrational Games","0.0","0.0","2016-01-01T00:00","2007-01-01T00:00","2016-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_35008","wikidata_221",,"0","mac","DOS","mac","DOS","0.0","0.0","BORIS the Mutant Bear with a Gun","Bumpy","BORIS the Mutant Bear with a Gun","Bumpy","0.0","0.0","Ducat;Zimogor","Loriciels","Ducat;Zimogor","Loriciels","0.07692307692307687","0.07692307692307687","2018-01-01T00:00","1989-01-01T00:00","2018-01-01T00:00","1989-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_5465","wikidata_5808","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","TRISTOY","Tranquility","TRISTOY","Tranquility","0.0","0.0","Uniworlds Game Studios",,"Uniworlds Game Studios",,"0.0","0.0","2015-01-01T00:00","1991-01-01T00:00","2015-01-01T00:00","1991-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_11858","wikidata_29772","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Monsterland","Monopoly","Monsterland","Monopoly","0.0","0.0","Second Variety Games",,"Second Variety Games",,"0.0","0.0","2015-01-01T00:00","2002-01-01T00:00","2015-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_6888","wikidata_30940","0.014125279724816966",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","DiscStorm","Dishonored","DiscStorm","Dishonored","0.0","0.0","XMPT Games","Arkane Studios","XMPT Games","Arkane Studios","0.1428571428571429","0.1428571428571429","2015-01-01T00:00","2012-01-01T00:00","2015-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2217","wikidata_18716","0.9957231479473933",,"windows","Linux","windows","Linux","1.0","1.0","Homefront®: The Revolution","HOMEFRONT the Revolution","Homefront®: The Revolution","HOMEFRONT the Revolution","1.0","1.0","Dambuster Studios","Deep Silver Dambuster Studios","Dambuster Studios","Deep Silver Dambuster Studios","0.5862068965517242","0.5862068965517242","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_26019","wikidata_23841",,"0","windows","PlayStation 3","windows","PlayStation 3","0.0","0.0","Tanker","Superstars V8 Next Challenge","Tanker","Superstars V8 Next Challenge","0.0","0.0","Alexey Volonsky","Milestone","Alexey Volonsky","Milestone","0.19999999999999996","0.19999999999999996","2017-01-01T00:00","2010-01-01T00:00","2017-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30014","wikidata_30391",,"0","windows","Game Boy","windows","Game Boy","0.0","0.0","Gravity puzzles","Soccer Mania","Gravity puzzles","Soccer Mania","0.0","0.0","Dexion Games",,"Dexion Games",,"0.0","0.0","2017-01-01T00:00","1990-01-01T00:00","2017-01-01T00:00","1990-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_232","wikidata_3397","0.9658853987060094","1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Cossacks: European Wars","Cossacks: European Wars","Cossacks: European Wars","Cossacks: European Wars","1.0","1.0","GSC Game World","GSC Game World","GSC Game World","GSC Game World","1.0","1.0","2011-01-01T00:00","2001-01-01T00:00","2011-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_121","wikidata_773",,"0","windows","Linux","windows","Linux","1.0","1.0","HeXen: Beyond Heretic","kauntyr. straik","HeXen: Beyond Heretic","kauntyr. straik","0.0","0.0","Raven Software","Valve Corporation","Raven Software","Valve Corporation","0.2941176470588235","0.2941176470588235","2007-01-01T00:00","2000-01-01T00:00","2007-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_122","wikidata_777",,"0","windows","Linux","windows","Linux","1.0","1.0","HeXen: Deathkings of the Dark Citadel","Counter Strike","HeXen: Deathkings of the Dark Citadel","Counter Strike","0.0","0.0","Raven Software","Valve Corporation","Raven Software","Valve Corporation","0.2941176470588235","0.2941176470588235","2007-01-01T00:00","2000-01-01T00:00","2007-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_35199","wikidata_4082","0.014557589590262208",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Mercs","MechQuest","Mercs","MechQuest","0.0","0.0","Munchkin's Lair","Artix Entertainment","Munchkin's Lair","Artix Entertainment","0.1578947368421053","0.1578947368421053","2018-01-01T00:00","2007-01-01T00:00","2018-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_28804","wikidata_13371","0.020670649102349174",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Skript","Skyrim","Skript","Skyrim","0.0","0.0","baKno Games","Bethesda Game Studios","baKno Games","Bethesda Game Studios","0.33333333333333337","0.33333333333333337","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30011","wikidata_20011",,"0","linux","Xbox One","linux","Xbox One","0.0","0.0","Talk to Saki","PAW Patrol: Mighty Pups Save Adventure Bay!","Talk to Saki","PAW Patrol: Mighty Pups Save Adventure Bay!","0.0","0.0","Light",,"Light",,"0.0","0.0","2018-01-01T00:00","2020-01-01T00:00","2018-01-01T00:00","2020-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_19021","wikidata_732","0.012961438171022147",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","KARDS","Kanon","KARDS","Kanon","0.0","0.0","1939 Games","Key","1939 Games","Key","0.09999999999999998","0.09999999999999998","2019-01-01T00:00","1999-01-01T00:00","2019-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_20976","wikidata_22697","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Riskers","Riftspace","Riskers","Riftspace","0.0","0.0","ShotX Studio",,"ShotX Studio",,"0.0","0.0","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_19629","wikidata_20065","0.016297938123477115",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","MachiaVillain","Manhunt","MachiaVillain","Manhunt","0.0","0.0","Wild Factor","Rockstar North","Wild Factor","Rockstar North","0.2142857142857143","0.2142857142857143","2018-01-01T00:00","2003-01-01T00:00","2018-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_193","wikidata_1684","0.9658853987060094","1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Psychonauts","Psychonauts","Psychonauts","Psychonauts","1.0","1.0","Double Fine Productions","Double Fine Productions","Double Fine Productions","Double Fine Productions","1.0","1.0","2006-01-01T00:00","2005-01-01T00:00","2006-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_106","wikidata_581",,"0","windows","Linux","windows","Linux","1.0","1.0","Two Worlds Epic Edition","Heroes of Might and Magic III: The Restoration of Erathia","Two Worlds Epic Edition","Heroes of Might and Magic III: The Restoration of Erathia","0.0","0.0","Reality Pump Studios","New World Computing","Reality Pump Studios","New World Computing","0.19999999999999996","0.19999999999999996","2009-01-01T00:00","1999-01-01T00:00","2009-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_24369","wikidata_4168","0.011932569196928979",,"windows","Linux","windows","Linux","1.0","1.0","quadrantica","Quakeworld","quadrantica","Quakeworld","0.0","0.0","Cerebral Division","id Software","Cerebral Division","id Software","0.05882352941176472","0.05882352941176472","2018-01-01T00:00","1996-01-01T00:00","2018-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_103","wikidata_368",,"0","windows","Linux","windows","Linux","1.0","1.0","Earth 2160","Amnesia: The Dark Descent","Earth 2160","Amnesia: The Dark Descent","0.0","0.0","Reality Pump Studios","Frictional Games","Reality Pump Studios","Frictional Games","0.15000000000000002","0.15000000000000002","2006-01-01T00:00","2010-01-01T00:00","2006-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_35020","wikidata_581",,"0","windows","Linux","windows","Linux","1.0","1.0","Supesu","Heroes of Might and Magic III: The Restoration of Erathia","Supesu","Heroes of Might and Magic III: The Restoration of Erathia","0.0","0.0","GrowFall Studios","New World Computing","GrowFall Studios","New World Computing","0.26315789473684215","0.26315789473684215","2018-01-01T00:00","1999-01-01T00:00","2018-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_40264","wikidata_28349","0.012238652322250423",,"mac","Linux","mac","Linux","1.0","1.0","Heidentum","HeXen","Heidentum","HeXen","0.0","0.0","Kirchesch","Raven Software","Kirchesch","Raven Software","0.0714285714285714","0.0714285714285714","2019-01-01T00:00","1995-01-01T00:00","2019-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_473","wikidata_22757",,"1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Brothers in Arms: Road to Hill 30™","Brothers in Arms: Road to Hill 30","Brothers in Arms: Road to Hill 30™","Brothers in Arms: Road to Hill 30","1.0","1.0","Gearbox Software","Gearbox Software","Gearbox Software","Gearbox Software","1.0","1.0","2008-01-01T00:00","2005-01-01T00:00","2008-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_20976","wikidata_22698","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Riskers","RiftSpace","Riskers","RiftSpace","0.0","0.0","ShotX Studio",,"ShotX Studio",,"0.0","0.0","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_26471","wikidata_35793","0.016399515727017488",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","DemonsTier","Descent","DemonsTier","Descent","0.0","0.0","Daniel Fernandez Chavez","Parallax Software","Daniel Fernandez Chavez","Parallax Software","0.21739130434782605","0.21739130434782605","2019-01-01T00:00","1996-01-01T00:00","2019-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_4044","wikidata_34581","0.01527236270613594",,"windows","macOS","windows","macOS","1.0","1.0","Descent","Deponia","Descent","Deponia","0.0","0.0","Parallax","Daedalic Entertainment","Parallax","Daedalic Entertainment","0.18181818181818177","0.18181818181818177","2014-01-01T00:00","2012-01-01T00:00","2014-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_10174","wikidata_18698","0.01325376104979107",,"mac","macOS","mac","macOS","1.0","1.0","Wayward","Wall-E","Wayward","Wall-E","0.0","0.0","Unlok","Heavy Iron Studios","Unlok","Heavy Iron Studios","0.11111111111111116","0.11111111111111116","2016-01-01T00:00","2008-01-01T00:00","2016-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_36450","wikidata_5529","0.01527236270613594",,"windows","Linux","windows","Linux","1.0","1.0","Paperbark","Pac-Man","Paperbark","Pac-Man","0.0","0.0","Paper House","Namco","Paper House","Namco","0.18181818181818177","0.18181818181818177","2018-01-01T00:00","1980-01-01T00:00","2018-01-01T00:00","1980-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_63","wikidata_319",,"0","windows","Xbox 360","windows","Xbox 360","0.0","0.0","Left 4 Dead 2","Assassin`s Creed II","Left 4 Dead 2","Assassin`s Creed II","0.0","0.0","Valve","Ubisoft Montreal","Valve","Ubisoft Montreal","0.0625","0.0625","2009-01-01T00:00","2010-01-01T00:00","2009-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_62","wikidata_15390",,"0","mac","macOS","mac","macOS","1.0","1.0","Left 4 Dead","Left 4 Dead 2","Left 4 Dead","Left 4 Dead 2","0.75","0.75","Valve","Valve Corporation","Valve","Valve Corporation","0.2941176470588235","0.2941176470588235","2008-01-01T00:00","2010-01-01T00:00","2008-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2242","wikidata_5519","0.015447135786020836",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Contrast","Colonization","Contrast","Colonization","0.0","0.0","Compulsion Games","MicroProse","Compulsion Games","MicroProse","0.1875","0.1875","2013-01-01T00:00","1994-01-01T00:00","2013-01-01T00:00","1994-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_21936","wikidata_26200","0.01060130058076173",,"mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Megaquarium","Metrico","Megaquarium","Metrico","0.0","0.0","Twice Circled",,"Twice Circled",,"0.0","0.0","2018-01-01T00:00","2014-01-01T00:00","2018-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_34059","wikidata_24612","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Sumo","Superliminal","Sumo","Superliminal","0.0","0.0","Table 9 Studio, LLC",,"Table 9 Studio, LLC",,"0.0","0.0","2018-01-01T00:00","2019-01-01T00:00","2018-01-01T00:00","2019-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_23010","wikidata_1271",,"0","linux","iOS","linux","iOS","0.0","0.0","HIVESWAP: Act 1","ロックマンX","HIVESWAP: Act 1","ロックマンX","0.0","0.0","What Pumpkin Games, Inc.","Capcom","What Pumpkin Games, Inc.","Capcom","0.125","0.125","2017-01-01T00:00","1993-01-01T00:00","2017-01-01T00:00","1993-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_14365","wikidata_25785","0.015109649441685198",,"windows","macOS","windows","macOS","1.0","1.0","Trucker","Tropico","Trucker","Tropico","0.0","0.0","Play Publishing","Feral Interactive","Play Publishing","Feral Interactive","0.17647058823529416","0.17647058823529416","2016-01-01T00:00","2001-01-01T00:00","2016-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2892","wikidata_287","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Bombernauts","boin","Bombernauts","boin","0.0","0.0","Eyebrow Interactive",,"Eyebrow Interactive",,"0.0","0.0","2017-01-01T00:00","2004-01-01T00:00","2017-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_31289","wikidata_4166","0.012727005030853665",,"windows","Linux","windows","Linux","1.0","1.0","Qubika","QuakeWorld","Qubika","QuakeWorld","0.0","0.0","BUG-Studio","id Software","BUG-Studio","id Software","0.09090909090909094","0.09090909090909094","2018-01-01T00:00","1996-01-01T00:00","2018-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_17700","wikidata_18443","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Ballistick","Barrage","Ballistick","Barrage","0.0","0.0","Bomb Shelter Games",,"Bomb Shelter Games",,"0.0","0.0","2016-01-01T00:00","1998-01-01T00:00","2016-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30012","wikidata_30331",,"0","windows","DOS","windows","DOS","0.0","0.0","Rotator","Action Soccer","Rotator","Action Soccer","0.0","0.0","GraphXGames",,"GraphXGames",,"0.0","0.0","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_22500","wikidata_11870","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","SAELIG","Saper","SAELIG","Saper","0.0","0.0","Stardog Games",,"Stardog Games",,"0.0","0.0","2017-01-01T00:00","1989-01-01T00:00","2017-01-01T00:00","1989-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_29495","wikidata_21194","0.00349360190347767",,"mac","PC booter","mac","PC booter","0.0","0.0","Deiland","Defender","Deiland","Defender","0.0","0.0","Chibig","WMS Industries","Chibig","WMS Industries","0.1428571428571429","0.1428571428571429","2018-01-01T00:00","1981-01-01T00:00","2018-01-01T00:00","1981-01-01T00:00","0.0","0.0"
