"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] DeveloperComparator record1Value","[2] DeveloperComparator record2Value","[2] DeveloperComparator record1PreprocessedValue","[2] DeveloperComparator record2PreprocessedValue","[2] DeveloperComparator similarity","[2] DeveloperComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","steam_games_37680","wikidata_24204","0.45288461538461544",,"Surge","SuperHOT","Surge","SuperHOT","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Campus ADN 2017-2018","Superhot Team","Campus ADN 2017-2018","Superhot Team","0.4782051282051282","0.4782051282051282","2018-01-01T00:00","2016-01-01T00:00","2018-01-01T00:00","2016-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_19475","wikidata_24203","0.5415649165649166",,"Sumoman","SuperHOT","Sumoman","SuperHOT","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Tequilabyte Studio","Superhot Team","Tequilabyte Studio","Superhot Team","0.4995929995929996","0.4995929995929996","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_37680","wikidata_24202","0.45288461538461544",,"Surge","SuperHOT","Surge","SuperHOT","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Campus ADN 2017-2018","Superhot Team","Campus ADN 2017-2018","Superhot Team","0.4782051282051282","0.4782051282051282","2018-01-01T00:00","2016-01-01T00:00","2018-01-01T00:00","2016-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_19475","wikidata_24204","0.5415649165649166",,"Sumoman","SuperHOT","Sumoman","SuperHOT","0.0","0.0","linux","macOS","linux","macOS","1.0","1.0","Tequilabyte Studio","Superhot Team","Tequilabyte Studio","Superhot Team","0.4995929995929996","0.4995929995929996","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_14607","wikidata_22695","0.33055555555555555",,"Skedaddle","SkyDrift","Skedaddle","SkyDrift","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","plaiko","Digital Reality","plaiko","Digital Reality","0.32222222222222224","0.32222222222222224","2016-01-01T00:00","2011-01-01T00:00","2016-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_13464","wikidata_16277","0.38541666666666663",,"Binaries","BioShock","Binaries","BioShock","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Ant Workshop Ltd","Irrational Games","Ant Workshop Ltd","Irrational Games","0.5416666666666666","0.5416666666666666","2016-01-01T00:00","2007-01-01T00:00","2016-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_5465","wikidata_5809","0.25",,"TRISTOY","Tranquility","TRISTOY","Tranquility","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Uniworlds Game Studios",,"Uniworlds Game Studios",,"0.0","0.0","2015-01-01T00:00","1991-01-01T00:00","2015-01-01T00:00","1991-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_5465","wikidata_5808","0.25",,"TRISTOY","Tranquility","TRISTOY","Tranquility","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Uniworlds Game Studios",,"Uniworlds Game Studios",,"0.0","0.0","2015-01-01T00:00","1991-01-01T00:00","2015-01-01T00:00","1991-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_11858","wikidata_29772","0.25",,"Monsterland","Monopoly","Monsterland","Monopoly","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Second Variety Games",,"Second Variety Games",,"0.0","0.0","2015-01-01T00:00","2002-01-01T00:00","2015-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_6888","wikidata_30940","0.37142857142857144",,"DiscStorm","Dishonored","DiscStorm","Dishonored","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","XMPT Games","Arkane Studios","XMPT Games","Arkane Studios","0.48571428571428577","0.48571428571428577","2015-01-01T00:00","2012-01-01T00:00","2015-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_2217","wikidata_18717","0.8997049603540476",,"Homefront®: The Revolution","HOMEFRONT the Revolution","Homefront®: The Revolution","HOMEFRONT the Revolution","1.0","1.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Dambuster Studios","Deep Silver Dambuster Studios","Dambuster Studios","Deep Silver Dambuster Studios","0.5988198414161903","0.5988198414161903","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_2217","wikidata_18716","0.8997049603540476",,"Homefront®: The Revolution","HOMEFRONT the Revolution","Homefront®: The Revolution","HOMEFRONT the Revolution","1.0","1.0","windows","Linux","windows","Linux","1.0","1.0","Dambuster Studios","Deep Silver Dambuster Studios","Dambuster Studios","Deep Silver Dambuster Studios","0.5988198414161903","0.5988198414161903","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_27034","wikidata_4759","0.3758986928104575",,"YAGZZ!","Yager","YAGZZ!","Yager","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","WounderGrift","Yager Development","WounderGrift","Yager Development","0.50359477124183","0.50359477124183","2017-01-01T00:00","2003-01-01T00:00","2017-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_26956","wikidata_25784","0.3990196078431373",,"TriElement","Tropico","TriElement","Tropico","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Infinity Arc Studios","Feral Interactive","Infinity Arc Studios","Feral Interactive","0.596078431372549","0.596078431372549","2017-01-01T00:00","2001-01-01T00:00","2017-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_10048","wikidata_24612","0.4166666666666667",,"Subaeria","Superliminal","Subaeria","Superliminal","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Studios iLLOGIKA",,"Studios iLLOGIKA",,"0.0","0.0","2018-01-01T00:00","2019-01-01T00:00","2018-01-01T00:00","2019-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_35199","wikidata_4082","0.3791144527986633",,"Mercs","MechQuest","Mercs","MechQuest","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Munchkin's Lair","Artix Entertainment","Munchkin's Lair","Artix Entertainment","0.5164578111946533","0.5164578111946533","2018-01-01T00:00","2007-01-01T00:00","2018-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_28804","wikidata_13371","0.275",,"Skript","Skyrim","Skript","Skyrim","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","baKno Games","Bethesda Game Studios","baKno Games","Bethesda Game Studios","0.1","0.1","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_19021","wikidata_732","0.25",,"KARDS","Kanon","KARDS","Kanon","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","1939 Games","Key","1939 Games","Key","0.0","0.0","2019-01-01T00:00","1999-01-01T00:00","2019-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_20976","wikidata_22697","0.25",,"Riskers","Riftspace","Riskers","Riftspace","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","ShotX Studio",,"ShotX Studio",,"0.0","0.0","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_19629","wikidata_20065","0.37283549783549785",,"MachiaVillain","Manhunt","MachiaVillain","Manhunt","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Wild Factor","Rockstar North","Wild Factor","Rockstar North","0.49134199134199136","0.49134199134199136","2018-01-01T00:00","2003-01-01T00:00","2018-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_36451","wikidata_5529","0.25",,"Paperbark","Pac-Man","Paperbark","Pac-Man","0.0","0.0","mac","Linux","mac","Linux","1.0","1.0","Paper House","Namco","Paper House","Namco","0.0","0.0","2018-01-01T00:00","1980-01-01T00:00","2018-01-01T00:00","1980-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_43","wikidata_17334","0.9647058823529412","1","Half-Life 2: Lost Coast","Half-Life 2: Lost Coast","Half-Life 2: Lost Coast","Half-Life 2: Lost Coast","1.0","1.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Valve","Valve Corporation","Valve","Valve Corporation","0.8588235294117647","0.8588235294117647","2005-01-01T00:00","2005-01-01T00:00","2005-01-01T00:00","2005-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_43","wikidata_17335","0.9647058823529412",,"Half-Life 2: Lost Coast","Half-Life 2: Lost Coast","Half-Life 2: Lost Coast","Half-Life 2: Lost Coast","1.0","1.0","windows","macOS","windows","macOS","1.0","1.0","Valve","Valve Corporation","Valve","Valve Corporation","0.8588235294117647","0.8588235294117647","2005-01-01T00:00","2005-01-01T00:00","2005-01-01T00:00","2005-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_11545","wikidata_5553","0.25",,"Poi","PokerTH","Poi","PokerTH","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","PolyKid",,"PolyKid",,"0.0","0.0","2017-01-01T00:00","2006-01-01T00:00","2017-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_27606","wikidata_5519","0.25",,"Colony","Colonization","Colony","Colonization","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","eugeniy_kh","MicroProse","eugeniy_kh","MicroProse","0.0","0.0","2017-01-01T00:00","1994-01-01T00:00","2017-01-01T00:00","1994-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_24369","wikidata_4168","0.25",,"quadrantica","Quakeworld","quadrantica","Quakeworld","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Cerebral Division","id Software","Cerebral Division","id Software","0.0","0.0","2018-01-01T00:00","1996-01-01T00:00","2018-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_24369","wikidata_4169","0.25",,"quadrantica","Quakeworld","quadrantica","Quakeworld","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Cerebral Division","id Software","Cerebral Division","id Software","0.0","0.0","2018-01-01T00:00","1996-01-01T00:00","2018-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_40264","wikidata_28349","0.37896825396825395",,"Heidentum","HeXen","Heidentum","HeXen","0.0","0.0","mac","Linux","mac","Linux","1.0","1.0","Kirchesch","Raven Software","Kirchesch","Raven Software","0.5158730158730158","0.5158730158730158","2019-01-01T00:00","1995-01-01T00:00","2019-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_11556","wikidata_28279","0.25",,"Californium","Carrion","Californium","Carrion","0.0","0.0","mac","Linux","mac","Linux","1.0","1.0","Darjeeling;Nova Production;ARTE France",,"Darjeeling;Nova Production;ARTE France",,"0.0","0.0","2016-01-01T00:00","2020-01-01T00:00","2016-01-01T00:00","2020-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_20976","wikidata_22698","0.25",,"Riskers","RiftSpace","Riskers","RiftSpace","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","ShotX Studio",,"ShotX Studio",,"0.0","0.0","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_34104","wikidata_34743","0.37916666666666665",,"Vietcong","Vilmonic","Vietcong","Vilmonic","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Studio-Space RA","Bludgeonsoft","Studio-Space RA","Bludgeonsoft","0.5166666666666667","0.5166666666666667","2018-01-01T00:00","2015-01-01T00:00","2018-01-01T00:00","2015-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_26471","wikidata_35793","0.3702845268542199",,"DemonsTier","Descent","DemonsTier","Descent","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Daniel Fernandez Chavez","Parallax Software","Daniel Fernandez Chavez","Parallax Software","0.48113810741687973","0.48113810741687973","2019-01-01T00:00","1996-01-01T00:00","2019-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_4044","wikidata_34581","0.4592803030303031",,"Descent","Deponia","Descent","Deponia","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Parallax","Daedalic Entertainment","Parallax","Daedalic Entertainment","0.5037878787878788","0.5037878787878788","2014-01-01T00:00","2012-01-01T00:00","2014-01-01T00:00","2012-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_27805","wikidata_3266","0.25",,"Starcats","starkraft","Starcats","starkraft","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Symptomatic Productions","Blizzard Entertainment","Symptomatic Productions","Blizzard Entertainment","0.0","0.0","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_10174","wikidata_18698","0.25",,"Wayward","Wall-E","Wayward","Wall-E","0.0","0.0","mac","macOS","mac","macOS","1.0","1.0","Unlok","Heavy Iron Studios","Unlok","Heavy Iron Studios","0.0","0.0","2016-01-01T00:00","2008-01-01T00:00","2016-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_26471","wikidata_35792","0.3702845268542199",,"DemonsTier","Descent","DemonsTier","Descent","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Daniel Fernandez Chavez","Parallax Software","Daniel Fernandez Chavez","Parallax Software","0.48113810741687973","0.48113810741687973","2019-01-01T00:00","1996-01-01T00:00","2019-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_36450","wikidata_5529","0.25",,"Paperbark","Pac-Man","Paperbark","Pac-Man","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Paper House","Namco","Paper House","Namco","0.0","0.0","2018-01-01T00:00","1980-01-01T00:00","2018-01-01T00:00","1980-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_32835","wikidata_5781","0.25",,"Reignman（掌控者）","Requital","Reignman（掌控者）","Requital","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Winturn Games","Akella","Winturn Games","Akella","0.0","0.0","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_2242","wikidata_5519","0.25",,"Contrast","Colonization","Contrast","Colonization","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Compulsion Games","MicroProse","Compulsion Games","MicroProse","0.0","0.0","2013-01-01T00:00","1994-01-01T00:00","2013-01-01T00:00","1994-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_39220","wikidata_27488","0.35328282828282825",,"NashBored","narcissu","NashBored","narcissu","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Fading Club","stage-nana","Fading Club","stage-nana","0.41313131313131307","0.41313131313131307","2019-01-01T00:00","2005-01-01T00:00","2019-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_21936","wikidata_26200","0.25",,"Megaquarium","Metrico","Megaquarium","Metrico","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Twice Circled",,"Twice Circled",,"0.0","0.0","2018-01-01T00:00","2014-01-01T00:00","2018-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_27969","wikidata_26295","0.3912147793726741",,"Shiver","Shadowrun","Shiver","Shadowrun","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Kowai Sugoi Studios","FASA Studio","Kowai Sugoi Studios","FASA Studio","0.5648591174906964","0.5648591174906964","2017-01-01T00:00","2007-01-01T00:00","2017-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_34059","wikidata_24612","0.4166666666666667",,"Sumo","Superliminal","Sumo","Superliminal","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Table 9 Studio, LLC",,"Table 9 Studio, LLC",,"0.0","0.0","2018-01-01T00:00","2019-01-01T00:00","2018-01-01T00:00","2019-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_24643","wikidata_35230","0.4096153846153846",,"Bombix","Bookworm","Bombix","Bookworm","0.0","0.0","mac","macOS","mac","macOS","1.0","1.0","Pragmatix Ltd","PopCap Games","Pragmatix Ltd","PopCap Games","0.6384615384615384","0.6384615384615384","2018-01-01T00:00","2003-01-01T00:00","2018-01-01T00:00","2003-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_9909","wikidata_32869","0.25",,"Gunpowder","GUNDAMonline","Gunpowder","GUNDAMonline","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Rogue Rocket Games",,"Rogue Rocket Games",,"0.0","0.0","2015-01-01T00:00","","2015-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_2968","wikidata_34673","0.4166666666666667",,"NEStalgia","Neocolonialism","NEStalgia","Neocolonialism","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Silk Games",,"Silk Games",,"0.0","0.0","2014-01-01T00:00","2013-01-01T00:00","2014-01-01T00:00","2013-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_8882","wikidata_24713","0.4726747424115846",,"Nightside","NieR:Automata","Nightside","NieR:Automata","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","OMNIDREAM CREATIONS","Platinum Games","OMNIDREAM CREATIONS","Platinum Games","0.5573656363130047","0.5573656363130047","2015-01-01T00:00","2017-01-01T00:00","2015-01-01T00:00","2017-01-01T00:00","0.33333333333333337","0.33333333333333337"
