"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] PublisherComparator record1Value","[2] PublisherComparator record2Value","[2] PublisherComparator record1PreprocessedValue","[2] PublisherComparator record2PreprocessedValue","[2] PublisherComparator similarity","[2] PublisherComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"WekaMatchingRule","wikidata_9018","vg_sales_8895","0.004290250166656187",,"'98 Kōshien","187: Ride or Die","'98 Kōshien","187: Ride or Die","0.0","0.0","PlayStation","PS2","PlayStation","PS2","0.0","0.0",,"Ubisoft",,"Ubisoft","0.0","0.0","1998-01-01T00:00","2005-01-01T00:00","1998-01-01T00:00","2005-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_29999","vg_sales_16113","0.009774684059336061",,"#SelfieTennis","1/2 Summer +","#SelfieTennis","1/2 Summer +","0.0","0.0","Microsoft Windows","PSP","Microsoft Windows","PSP","0.0","0.0","Devolver Digital","Kaga Create","Devolver Digital","Kaga Create","0.5223484848484848","0.5223484848484848","2016-01-01T00:00","2013-01-01T00:00","2016-01-01T00:00","2013-01-01T00:00","0.7","0.7"
"WekaMatchingRule","wikidata_35979","vg_sales_8603","0.004290250166656187",,"..and the mooncats",".hack//G.U. Vol.2//Reminisce (jp sales)","..and the mooncats",".hack//G.U. Vol.2//Reminisce (jp sales)","0.0","0.0","Microsoft Windows","PS2","Microsoft Windows","PS2","0.0","0.0",,"Namco Bandai Games",,"Namco Bandai Games","0.0","0.0","2015-01-01T00:00","2006-01-01T00:00","2015-01-01T00:00","2006-01-01T00:00","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","wikidata_194","vg_sales_11413","0.010119999179132299",,"007 : Quitte ou double","10 Minute Solution","007 : Quitte ou double","10 Minute Solution","0.0","0.0","Game Boy Advance","Wii","Game Boy Advance","Wii","0.0","0.0","Electronic Arts","Activision","Electronic Arts","Activision","0.5444444444444444","0.5444444444444444","2003-01-01T00:00","2010-01-01T00:00","2003-01-01T00:00","2010-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_29962","vg_sales_9657","0.5130138146282596","1","Actua Tennis","Actua Tennis","Actua Tennis","Actua Tennis","1.0","1.0","Microsoft Windows","PS","Microsoft Windows","PS","0.0","0.0","Gremlin Interactive","Gremlin Interactive Ltd","Gremlin Interactive","Gremlin Interactive Ltd","0.9420289855072465","0.9420289855072465","1998-01-01T00:00","1997-01-01T00:00","1998-01-01T00:00","1997-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_9723","vg_sales_7114","0.004290250166656187",,"007 : Espion pour cible","101-in-1 Party Megamix Wii","007 : Espion pour cible","101-in-1 Party Megamix Wii","0.0","0.0","PlayStation 2","Wii","PlayStation 2","Wii","0.0","0.0","Electronic Arts","Nordcurrent","Electronic Arts","Nordcurrent","0.0","0.0","2001-01-01T00:00","2009-01-01T00:00","2001-01-01T00:00","2009-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_9724","vg_sales_8430","0.31944923623587196",,"007 : Espion pour cible","25 to Life","007 : Espion pour cible","25 to Life","0.0","0.0","Xbox","XB","Xbox","XB","1.0","1.0","Electronic Arts","Eidos Interactive","Electronic Arts","Eidos Interactive","0.6722519310754604","0.6722519310754604","2001-01-01T00:00","2006-01-01T00:00","2001-01-01T00:00","2006-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_10867","vg_sales_3769","0.1390531134293811",,"'98 Koushien: Koukou Yakyuu Simulation","007 Racing","'98 Koushien: Koukou Yakyuu Simulation","007 Racing","0.0","0.0","PlayStation","PS","PlayStation","PS","1.0","1.0",,"Electronic Arts",,"Electronic Arts","0.0","0.0","1998-01-01T00:00","2000-01-01T00:00","1998-01-01T00:00","2000-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_193","vg_sales_9972","0.006957657393980008",,"007 : Quitte ou double","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","007 : Quitte ou double","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","0.0","0.0","Nintendo GameCube","X360","Nintendo GameCube","X360","0.0","0.0","Electronic Arts","Ubisoft","Electronic Arts","Ubisoft","0.3063492063492063","0.3063492063492063","2003-01-01T00:00","2013-01-01T00:00","2003-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_10867","vg_sales_9075","0.004290250166656187",,"'98 Koushien: Koukou Yakyuu Simulation",".hack//Link","'98 Koushien: Koukou Yakyuu Simulation",".hack//Link","0.0","0.0","PlayStation","PSP","PlayStation","PSP","0.0","0.0",,"Namco Bandai Games",,"Namco Bandai Games","0.0","0.0","1998-01-01T00:00","2010-01-01T00:00","1998-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_28101","vg_sales_3371","0.9774233062142839","1","Xena: Warrior Princess (video game)","Xena: Warrior Princess","Xena: Warrior Princess (video game)","Xena: Warrior Princess","1.0","1.0","PlayStation","PS","PlayStation","PS","1.0","1.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","1999-01-01T00:00","1998-01-01T00:00","1999-01-01T00:00","1998-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_9177","vg_sales_1201","0.023230063813939855",,"(Brothers in Arms (2008","007: The World is not Enough","(Brothers in Arms (2008","007: The World is not Enough","0.0","0.0","N-Gage","N64","N-Gage","N64","0.25","0.25","Gameloft","Electronic Arts","Gameloft","Electronic Arts","0.5055555555555555","0.5055555555555555","2008-01-01T00:00","2000-01-01T00:00","2008-01-01T00:00","2000-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_35979","vg_sales_8895","0.004290250166656187",,"..and the mooncats","187: Ride or Die","..and the mooncats","187: Ride or Die","0.0","0.0","Microsoft Windows","PS2","Microsoft Windows","PS2","0.0","0.0",,"Ubisoft",,"Ubisoft","0.0","0.0","2015-01-01T00:00","2005-01-01T00:00","2015-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_4120","vg_sales_2425","0.009317365695226974",,".hack//Quarantine","2010 FIFA World Cup South Africa",".hack//Quarantine","2010 FIFA World Cup South Africa","0.0","0.0","PlayStation 2","X360","PlayStation 2","X360","0.0","0.0","Bandai Co., Ltd.","Electronic Arts","Bandai Co., Ltd.","Electronic Arts","0.49186507936507934","0.49186507936507934","2003-01-01T00:00","2010-01-01T00:00","2003-01-01T00:00","2010-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_35979","vg_sales_4295","0.004290250166656187",,"..and the mooncats",".hack//Outbreak Part 3","..and the mooncats",".hack//Outbreak Part 3","0.0","0.0","Microsoft Windows","PS2","Microsoft Windows","PS2","0.0","0.0",,"Atari",,"Atari","0.0","0.0","2015-01-01T00:00","2002-01-01T00:00","2015-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_30367","vg_sales_9334",,"1","Backyard Soccer","Backyard Soccer","Backyard Soccer","Backyard Soccer","1.0","1.0","iOS","PS","iOS","PS","0.0","0.0","Infogrames","Infogrames","Infogrames","Infogrames","1.0","1.0","1999-01-01T00:00","2001-01-01T00:00","1999-01-01T00:00","2001-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_9018","vg_sales_13266","0.004290250166656187",,"'98 Kōshien","2002 FIFA World Cup","'98 Kōshien","2002 FIFA World Cup","0.0","0.0","PlayStation","GC","PlayStation","GC","0.0","0.0",,"Electronic Arts",,"Electronic Arts","0.0","0.0","1998-01-01T00:00","2002-01-01T00:00","1998-01-01T00:00","2002-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_29999","vg_sales_16541","0.27306969395435",,"#SelfieTennis","15 Days","#SelfieTennis","15 Days","0.0","0.0","Microsoft Windows","PC","Microsoft Windows","PC","1.0","1.0","Devolver Digital","DTP Entertainment","Devolver Digital","DTP Entertainment","0.5318627450980392","0.5318627450980392","2016-01-01T00:00","2009-01-01T00:00","2016-01-01T00:00","2009-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_29986","vg_sales_13321","0.06185471510976095","0","Snoopy Tennis","Snoopy vs the Red Baron","Snoopy Tennis","Snoopy vs the Red Baron","0.5","0.5","Game Boy Color","PSP","Game Boy Color","PSP","0.0","0.0","Infogrames","Namco Bandai Games","Infogrames","Namco Bandai Games","0.45740740740740743","0.45740740740740743","2001-01-01T00:00","2006-01-01T00:00","2001-01-01T00:00","2006-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_29999","vg_sales_13266","0.010578971853318773",,"#SelfieTennis","2002 FIFA World Cup","#SelfieTennis","2002 FIFA World Cup","0.0","0.0","Microsoft Windows","GC","Microsoft Windows","GC","0.0","0.0","Devolver Digital","Electronic Arts","Devolver Digital","Electronic Arts","0.5726851851851852","0.5726851851851852","2016-01-01T00:00","2002-01-01T00:00","2016-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9725","vg_sales_16113","0.004290250166656187",,"007 : Espion pour cible","1/2 Summer +","007 : Espion pour cible","1/2 Summer +","0.0","0.0","Nintendo GameCube","PSP","Nintendo GameCube","PSP","0.0","0.0","Electronic Arts","Kaga Create","Electronic Arts","Kaga Create","0.0","0.0","2001-01-01T00:00","2013-01-01T00:00","2001-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9723","vg_sales_8895","0.20800440755960703",,"007 : Espion pour cible","187: Ride or Die","007 : Espion pour cible","187: Ride or Die","0.0","0.0","PlayStation 2","PS2","PlayStation 2","PS2","1.0","1.0","Electronic Arts","Ubisoft","Electronic Arts","Ubisoft","0.3063492063492063","0.3063492063492063","2001-01-01T00:00","2005-01-01T00:00","2001-01-01T00:00","2005-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_9725","vg_sales_838","0.008350581635878982",,"007 : Espion pour cible","1080°: TenEighty Snowboarding","007 : Espion pour cible","1080°: TenEighty Snowboarding","0.0","0.0","Nintendo GameCube","N64","Nintendo GameCube","N64","0.0","0.0","Electronic Arts","Nintendo","Electronic Arts","Nintendo","0.4222222222222222","0.4222222222222222","2001-01-01T00:00","1998-01-01T00:00","2001-01-01T00:00","1998-01-01T00:00","0.7","0.7"
"WekaMatchingRule","wikidata_10867","vg_sales_14621","0.004290250166656187",,"'98 Koushien: Koukou Yakyuu Simulation","101-in-1 Sports Party Megamix","'98 Koushien: Koukou Yakyuu Simulation","101-in-1 Sports Party Megamix","0.0","0.0","PlayStation","Wii","PlayStation","Wii","0.0","0.0",,"Nordcurrent",,"Nordcurrent","0.0","0.0","1998-01-01T00:00","2010-01-01T00:00","1998-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9018","vg_sales_16541","0.004290250166656187",,"'98 Kōshien","15 Days","'98 Kōshien","15 Days","0.0","0.0","PlayStation","PC","PlayStation","PC","0.0","0.0",,"DTP Entertainment",,"DTP Entertainment","0.0","0.0","1998-01-01T00:00","2009-01-01T00:00","1998-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_4120","vg_sales_3769","0.009317365695226974",,".hack//Quarantine","007 Racing",".hack//Quarantine","007 Racing","0.0","0.0","PlayStation 2","PS","PlayStation 2","PS","0.0","0.0","Bandai Co., Ltd.","Electronic Arts","Bandai Co., Ltd.","Electronic Arts","0.49186507936507934","0.49186507936507934","2003-01-01T00:00","2000-01-01T00:00","2003-01-01T00:00","2000-01-01T00:00","0.7","0.7"
"WekaMatchingRule","wikidata_9725","vg_sales_8895","0.006957657393980008",,"007 : Espion pour cible","187: Ride or Die","007 : Espion pour cible","187: Ride or Die","0.0","0.0","Nintendo GameCube","PS2","Nintendo GameCube","PS2","0.0","0.0","Electronic Arts","Ubisoft","Electronic Arts","Ubisoft","0.3063492063492063","0.3063492063492063","2001-01-01T00:00","2005-01-01T00:00","2001-01-01T00:00","2005-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_9177","vg_sales_13891","0.008685618504409692",,"(Brothers in Arms (2008","100 Classic Games","(Brothers in Arms (2008","100 Classic Games","0.0","0.0","N-Gage","DS","N-Gage","DS","0.0","0.0","Gameloft","Rondomedia","Gameloft","Rondomedia","0.44722222222222224","0.44722222222222224","2008-01-01T00:00","2011-01-01T00:00","2008-01-01T00:00","2011-01-01T00:00","0.7","0.7"
"WekaMatchingRule","wikidata_9177","vg_sales_3406","0.009520070691918644",,"(Brothers in Arms (2008","2002 FIFA World Cup","(Brothers in Arms (2008","2002 FIFA World Cup","0.0","0.0","N-Gage","PS2","N-Gage","PS2","0.0","0.0","Gameloft","Electronic Arts","Gameloft","Electronic Arts","0.5055555555555555","0.5055555555555555","2008-01-01T00:00","2002-01-01T00:00","2008-01-01T00:00","2002-01-01T00:00","0.4","0.4"
"WekaMatchingRule","wikidata_9177","vg_sales_3887","0.011063120250508793",,"(Brothers in Arms (2008","100 All-Time Favorites","(Brothers in Arms (2008","100 All-Time Favorites","0.0","0.0","N-Gage","DS","N-Gage","DS","0.0","0.0","Gameloft","Ubisoft","Gameloft","Ubisoft","0.6011904761904762","0.6011904761904762","2008-01-01T00:00","2009-01-01T00:00","2008-01-01T00:00","2009-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_191","vg_sales_14006","0.008350581635878982",,"007 : Quitte ou double","12-Sai. Koisuru Diary","007 : Quitte ou double","12-Sai. Koisuru Diary","0.0","0.0","PlayStation 2","3DS","PlayStation 2","3DS","0.0","0.0","Electronic Arts","Happinet","Electronic Arts","Happinet","0.4222222222222222","0.4222222222222222","2003-01-01T00:00","2016-01-01T00:00","2003-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_4120","vg_sales_15153","0.010010190079853612",,".hack//Quarantine","18 Wheels of Steel: Extreme Trucker",".hack//Quarantine","18 Wheels of Steel: Extreme Trucker","0.0","0.0","PlayStation 2","PC","PlayStation 2","PC","0.0","0.0","Bandai Co., Ltd.","Rondomedia","Bandai Co., Ltd.","Rondomedia","0.5375","0.5375","2003-01-01T00:00","2009-01-01T00:00","2003-01-01T00:00","2009-01-01T00:00","0.4","0.4"
"WekaMatchingRule","wikidata_5823","vg_sales_15346",,"0","République","Casper's Scare School: Spooky Sports Day","République","Casper's Scare School: Spooky Sports Day","0.0","0.0","Android","Wii","Android","Wii","0.0","0.0","GungHo Online Entertainment","Blast! Entertainment Ltd","GungHo Online Entertainment","Blast! Entertainment Ltd","0.6072530864197531","0.6072530864197531","2013-01-01T00:00","2009-01-01T00:00","2013-01-01T00:00","2009-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_193","vg_sales_12236","0.008350581635878982",,"007 : Quitte ou double","12-Sai. Honto no Kimochi","007 : Quitte ou double","12-Sai. Honto no Kimochi","0.0","0.0","Nintendo GameCube","3DS","Nintendo GameCube","3DS","0.0","0.0","Electronic Arts","Happinet","Electronic Arts","Happinet","0.4222222222222222","0.4222222222222222","2003-01-01T00:00","2014-01-01T00:00","2003-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9018","vg_sales_8603","0.004290250166656187",,"'98 Kōshien",".hack//G.U. Vol.2//Reminisce (jp sales)","'98 Kōshien",".hack//G.U. Vol.2//Reminisce (jp sales)","0.0","0.0","PlayStation","PS2","PlayStation","PS2","0.0","0.0",,"Namco Bandai Games",,"Namco Bandai Games","0.0","0.0","1998-01-01T00:00","2006-01-01T00:00","1998-01-01T00:00","2006-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_9177","vg_sales_4500","0.004290250166656187",,"(Brothers in Arms (2008","007: Quantum of Solace","(Brothers in Arms (2008","007: Quantum of Solace","0.0","0.0","N-Gage","PS2","N-Gage","PS2","0.0","0.0","Gameloft","Activision","Gameloft","Activision","0.0","0.0","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_21458","vg_sales_2452","0.9774233062142839","1","Sniper Elite V2","Sniper Elite V2","Sniper Elite V2","Sniper Elite V2","1.0","1.0","Xbox 360","X360","Xbox 360","X360","1.0","1.0","505 Games","505 Games","505 Games","505 Games","1.0","1.0","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_9725","vg_sales_9972","0.006957657393980008",,"007 : Espion pour cible","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","007 : Espion pour cible","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","0.0","0.0","Nintendo GameCube","X360","Nintendo GameCube","X360","0.0","0.0","Electronic Arts","Ubisoft","Electronic Arts","Ubisoft","0.3063492063492063","0.3063492063492063","2001-01-01T00:00","2013-01-01T00:00","2001-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_10867","vg_sales_2248","0.1390531134293811",,"'98 Koushien: Koukou Yakyuu Simulation","007: The World is not Enough","'98 Koushien: Koukou Yakyuu Simulation","007: The World is not Enough","0.0","0.0","PlayStation","PS","PlayStation","PS","1.0","1.0",,"Electronic Arts",,"Electronic Arts","0.0","0.0","1998-01-01T00:00","2000-01-01T00:00","1998-01-01T00:00","2000-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_9724","vg_sales_9972","0.006957657393980008",,"007 : Espion pour cible","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","007 : Espion pour cible","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","0.0","0.0","Xbox","X360","Xbox","X360","0.0","0.0","Electronic Arts","Ubisoft","Electronic Arts","Ubisoft","0.3063492063492063","0.3063492063492063","2001-01-01T00:00","2013-01-01T00:00","2001-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_194","vg_sales_2060","0.009273868342161162",,"007 : Quitte ou double","1942","007 : Quitte ou double","1942","0.0","0.0","Game Boy Advance","NES","Game Boy Advance","NES","0.0","0.0","Electronic Arts","Capcom","Electronic Arts","Capcom","0.48888888888888893","0.48888888888888893","2003-01-01T00:00","1985-01-01T00:00","2003-01-01T00:00","1985-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_194","vg_sales_8847","0.009082968057340286",,"007 : Quitte ou double","3rd Super Robot Wars Z: Tengoku-Hen","007 : Quitte ou double","3rd Super Robot Wars Z: Tengoku-Hen","0.0","0.0","Game Boy Advance","PS3","Game Boy Advance","PS3","0.0","0.0","Electronic Arts","Namco Bandai Games","Electronic Arts","Namco Bandai Games","0.4756613756613757","0.4756613756613757","2003-01-01T00:00","2015-01-01T00:00","2003-01-01T00:00","2015-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9018","vg_sales_2060","0.004290250166656187",,"'98 Kōshien","1942","'98 Kōshien","1942","0.0","0.0","PlayStation","NES","PlayStation","NES","0.0","0.0",,"Capcom",,"Capcom","0.0","0.0","1998-01-01T00:00","1985-01-01T00:00","1998-01-01T00:00","1985-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9725","vg_sales_15006","0.004290250166656187",,"007 : Espion pour cible","11eyes: CrossOver","007 : Espion pour cible","11eyes: CrossOver","0.0","0.0","Nintendo GameCube","X360","Nintendo GameCube","X360","0.0","0.0","Electronic Arts","5pb","Electronic Arts","5pb","0.0","0.0","2001-01-01T00:00","2009-01-01T00:00","2001-01-01T00:00","2009-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_191","vg_sales_14217","0.004290250166656187",,"007 : Quitte ou double","3D Baseball","007 : Quitte ou double","3D Baseball","0.0","0.0","PlayStation 2","PS","PlayStation 2","PS","0.0","0.0","Electronic Arts","BMG Interactive Entertainment","Electronic Arts","BMG Interactive Entertainment","0.0","0.0","2003-01-01T00:00","1996-01-01T00:00","2003-01-01T00:00","1996-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_9177","vg_sales_5842","0.009106013300670656",,"(Brothers in Arms (2008","1701 A.D.","(Brothers in Arms (2008","1701 A.D.","0.0","0.0","N-Gage","PC","N-Gage","PC","0.0","0.0","Gameloft","Deep Silver","Gameloft","Deep Silver","0.4772727272727273","0.4772727272727273","2008-01-01T00:00","2006-01-01T00:00","2008-01-01T00:00","2006-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_35979","vg_sales_9972","0.004290250166656187",,"..and the mooncats","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","..and the mooncats","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","0.0","0.0","Microsoft Windows","X360","Microsoft Windows","X360","0.0","0.0",,"Ubisoft",,"Ubisoft","0.0","0.0","2015-01-01T00:00","2013-01-01T00:00","2015-01-01T00:00","2013-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_10867","vg_sales_1383","0.1390531134293811",,"'98 Koushien: Koukou Yakyuu Simulation","2Xtreme","'98 Koushien: Koukou Yakyuu Simulation","2Xtreme","0.0","0.0","PlayStation","PS","PlayStation","PS","1.0","1.0",,"Sony Computer Entertainment",,"Sony Computer Entertainment","0.0","0.0","1998-01-01T00:00","1996-01-01T00:00","1998-01-01T00:00","1996-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_4120","vg_sales_4831","0.1390531134293811",,".hack//Quarantine","18 Wheeler: American Pro Trucker",".hack//Quarantine","18 Wheeler: American Pro Trucker","0.0","0.0","PlayStation 2","PS2","PlayStation 2","PS2","1.0","1.0","Bandai Co., Ltd.","Acclaim Entertainment","Bandai Co., Ltd.","Acclaim Entertainment","0.0","0.0","2003-01-01T00:00","2001-01-01T00:00","2003-01-01T00:00","2001-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_9724","vg_sales_11413","0.010119999179132299",,"007 : Espion pour cible","10 Minute Solution","007 : Espion pour cible","10 Minute Solution","0.0","0.0","Xbox","Wii","Xbox","Wii","0.0","0.0","Electronic Arts","Activision","Electronic Arts","Activision","0.5444444444444444","0.5444444444444444","2001-01-01T00:00","2010-01-01T00:00","2001-01-01T00:00","2010-01-01T00:00","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","wikidata_193","vg_sales_8847","0.009082968057340286",,"007 : Quitte ou double","3rd Super Robot Wars Z: Tengoku-Hen","007 : Quitte ou double","3rd Super Robot Wars Z: Tengoku-Hen","0.0","0.0","Nintendo GameCube","PS3","Nintendo GameCube","PS3","0.0","0.0","Electronic Arts","Namco Bandai Games","Electronic Arts","Namco Bandai Games","0.4756613756613757","0.4756613756613757","2003-01-01T00:00","2015-01-01T00:00","2003-01-01T00:00","2015-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_10867","vg_sales_5749","0.004290250166656187",,"'98 Koushien: Koukou Yakyuu Simulation","2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2","'98 Koushien: Koukou Yakyuu Simulation","2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2","0.0","0.0","PlayStation","GBA","PlayStation","GBA","0.0","0.0",,"THQ",,"THQ","0.0","0.0","1998-01-01T00:00","2005-01-01T00:00","1998-01-01T00:00","2005-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_9723","vg_sales_9972","0.006957657393980008",,"007 : Espion pour cible","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","007 : Espion pour cible","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","0.0","0.0","PlayStation 2","X360","PlayStation 2","X360","0.0","0.0","Electronic Arts","Ubisoft","Electronic Arts","Ubisoft","0.3063492063492063","0.3063492063492063","2001-01-01T00:00","2013-01-01T00:00","2001-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_191","vg_sales_15553","0.004290250166656187",,"007 : Quitte ou double","11eyes: CrossOver","007 : Quitte ou double","11eyes: CrossOver","0.0","0.0","PlayStation 2","PSP","PlayStation 2","PSP","0.0","0.0","Electronic Arts","5pb","Electronic Arts","5pb","0.0","0.0","2003-01-01T00:00","2010-01-01T00:00","2003-01-01T00:00","2010-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_35979","vg_sales_838","0.004290250166656187",,"..and the mooncats","1080°: TenEighty Snowboarding","..and the mooncats","1080°: TenEighty Snowboarding","0.0","0.0","Microsoft Windows","N64","Microsoft Windows","N64","0.0","0.0",,"Nintendo",,"Nintendo","0.0","0.0","2015-01-01T00:00","1998-01-01T00:00","2015-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_193","vg_sales_2060","0.009273868342161162",,"007 : Quitte ou double","1942","007 : Quitte ou double","1942","0.0","0.0","Nintendo GameCube","NES","Nintendo GameCube","NES","0.0","0.0","Electronic Arts","Capcom","Electronic Arts","Capcom","0.48888888888888893","0.48888888888888893","2003-01-01T00:00","1985-01-01T00:00","2003-01-01T00:00","1985-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_193","vg_sales_14633","0.008350581635878982",,"007 : Quitte ou double","1000 Cooking Recipes from ELLE à table","007 : Quitte ou double","1000 Cooking Recipes from ELLE à table","0.0","0.0","Nintendo GameCube","DS","Nintendo GameCube","DS","0.0","0.0","Electronic Arts","Nintendo","Electronic Arts","Nintendo","0.4222222222222222","0.4222222222222222","2003-01-01T00:00","2010-01-01T00:00","2003-01-01T00:00","2010-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_16943","vg_sales_718","0.9504485554718088","1","Madden NFL 12","Madden NFL 12","Madden NFL 12","Madden NFL 12","1.0","1.0","PlayStation 3","PS3","PlayStation 3","PS3","1.0","1.0","EA Sports","Electronic Arts","EA Sports","Electronic Arts","0.487037037037037","0.487037037037037","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_35979","vg_sales_1383","0.004290250166656187",,"..and the mooncats","2Xtreme","..and the mooncats","2Xtreme","0.0","0.0","Microsoft Windows","PS","Microsoft Windows","PS","0.0","0.0",,"Sony Computer Entertainment",,"Sony Computer Entertainment","0.0","0.0","2015-01-01T00:00","1996-01-01T00:00","2015-01-01T00:00","1996-01-01T00:00","0.0","0.0"
